Webweave,Summon two 1/2  Poisonous  Spiders.,Druid,Common,Spell,5,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/webweave-1-200x286.png
Wee Spellstopper,Adjacent minions can't be targeted by spells or Hero Powers.,Mage,Epic,Minion,4,2,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/12/wee-spellstopper-200x286.png
Whirliglider,Battlecry:  Summon a 0/2 Goblin Bomb.,Neutral,Common,Minion,2,2,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/08/Whirliglider-200x276.png
Whirling Zap-o-matic,Windfury,Shaman,Common,Minion,2,3,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/whirling-zap-o-matic-200x286.png
Whirlwind,Deal 1 damage to ALL minions.,Warrior,Free,Spell,1,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/whirlwind-200x286.png
Whirlwind Tempest,Your minions with  Windfury  have  Mega-Windfury .,Neutral,Epic,Minion,8,6,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/04/Whirlwind-Tempest-200x276.png
White Eyes,"Taunt 

 Deathrattle:  Shuffle 'The Storm Guardian' into your deck.",Shaman,Legendary,Minion,5,5,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/white-eyes-200x286.png
Whizbang the Wonderful,You start the game with one of Whizbang's Wonderful Decks!,Neutral,Legendary,Minion,4,4,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/07/whizbang-the-wonderful-200x286.png
Wicked Skeleton,Battlecry:  Gain +1/+1 for each minion that died this turn.,Neutral,Common,Minion,4,1,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/wicked-skeleton-200x286.png
Wicked Witchdoctor,"Whenever you cast a spell, summon a random basic Totem.",Shaman,Common,Minion,4,3,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/08/wicked-witchdoctor-200x286.png
Wickerflame Burnbristle,"Taunt, Divine Shield, Lifesteal",Paladin,Legendary,Minion,3,2,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/wickerflame-burnbristle-new-200x286.png
Wild Growth,Gain an empty Mana Crystal.,Druid,Free,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/12/wild-growth-200x286.png
Wild Pyromancer,"After you cast a spell, deal 1 damage to ALL minions.",Neutral,Rare,Minion,2,3,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/wild-pyromancer-200x286.png
Wildwalker,Battlecry:  Give a friendly Beast +3 Health.,Druid,Common,Minion,4,4,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/08/wildwalker-hd-200x286.png
Wilfred Fizzlebang,Cards you draw with your Hero Power cost (0) mana.,Warlock,Legendary,Minion,6,4,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/07/wilfred-fizzlebang-hd-200x286.png
Wind-up Burglebot,"Whenever this attacks a minion and survives, draw a card.",Neutral,Epic,Minion,6,5,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/wind-up-burglebot-200x286.png
Windfury,Give a minion Windfury.,Shaman,Free,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/windfury-200x286.png
Windfury Harpy,Windfury,Neutral,Common,Minion,6,4,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/windfury-harpy-200x286.png
Windshear Stormcaller,"Battlecry:  If you control all 4 basic Totems, summon Al'Akir the Windlord.",Shaman,Epic,Minion,5,5,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/windshear-stormcaller-200x286.png
Windspeaker,Battlecry: Give a friendly minion Windfury.,Shaman,Free,Minion,4,3,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/windspeaker-200x286.png
Wing Blast,"Deal 4 damage to a minion. If a minion died this turn, this costs (1).",Hunter,Rare,Spell,4,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/wing-blast-hd-200x286.png
Wisp,,Neutral,Common,Minion,0,1,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/wisp-200x286.png
Wispering Woods,Summon a 1/1 Wisp for each card in your hand.,Druid,Epic,Spell,4,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/03/wispering-woods-hd-200x286.png
Wisps of the Old Gods,Choose One -  Summon seven 1/1 Wisps; or Give your minions +2/+2.,Druid,Epic,Spell,7,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/04/wisps-of-the-old-gods-hd-200x286.png
Witching Hour,Summon a random friendly Beast that died this game.,Druid,Rare,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/witching-hour-hd-200x286.png
Witch's Apprentice,"Taunt 

 Battlecry:  Add a random Shaman spell to your hand.",Shaman,Common,Minion,1,0,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/03/witchs-apprentice-hd-200x286.png
Witch's Brew,Restore 4 Health. Repeatable this turn.,Shaman,Epic,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/04/Witchs-Brew-200x284.png
Witch's Cauldron,"After a friendly minion dies, add a random Shaman spell to your hand.",Neutral,Epic,Minion,3,0,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/witchs-cauldron-hd-200x286.png
Witchwood Apple,Add three 2/2 Treants to your hand.,Druid,Common,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/03/witchwood-apple-hd-200x286.png
Twilight's Call,Summon 1/1 copies of 2 friendly  Deathrattle  minions that died this game.,Priest,Rare,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/twilights-call-200x286.png
Twin Emperor Vek'lor,"Taunt 

 Battlecry:  If your C'Thun has at least 10 Attack, summon another Emperor.",Neutral,Legendary,Minion,7,4,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/04/twin-emperor-veklor-200x286.png
Twisted Worgen,Stealth,Neutral,Common,Minion,2,3,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/04/twisted-worgen-200x286.png
Twisting Nether,Destroy all minions.,Warlock,Epic,Spell,8,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/twisting-nether-200x286.png
Tyrantus,Can't be targeted by spells or Hero Powers.,Druid,Legendary,Minion,10,12,12,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/tyrantus-200x286.png
Ultimate Infestation,Deal 5 damage. Draw 5 cards. Gain 5 Armor. Summon a 5/5 Ghoul.,Druid,Epic,Spell,10,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/ultimate-infestation-1-200x286.png
Ultrasaur,,Neutral,Common,Minion,10,7,14,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/ultrasaur-200x286.png
Unbound Elemental,"Whenever you play a card with  Overload , gain +1/+1.",Shaman,Common,Minion,3,2,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/04/unbound-elemental-new-200x286.png
Underbelly Angler,"After you play a Murloc, add a random Murloc to your hand.",Shaman,Rare,Minion,2,2,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/04/Underbelly-Angler-200x280.png
Underbelly Fence,,Rogue,Rare,Minion,2,2,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/04/Underbelly-Fence-1-200x276.png
Underbelly Ooze,"After this minion survives damage, summon a copy of it.",Neutral,Rare,Minion,7,3,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/04/Underbelly-Ooze-200x280.png
Undercity Huckster,Deathrattle:  Add a random class card to your hand  (from your opponent's class).,Rogue,Rare,Minion,2,2,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/03/undercity-huckster-hd-200x286.png
Undercity Valiant,Combo:  Deal 1 damage.,Rogue,Common,Minion,2,3,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/08/undercity-valiant-hd-200x286.png
Undertaker,"Whenever you summon a minion with  Deathrattle,  gain +1 Attack.",Neutral,Common,Minion,1,1,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/04/undertaker-1-200x286.png
Unearthed Raptor,Battlecry:  Choose a friendly minion. Gain a copy of its  Deathrattle  effect.,Rogue,Rare,Minion,3,3,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/11/unearthed-raptor-hd-200x286.png
Unexpected Results,Summon two random 2-Cost minions  (improved by  Spell Damage ).,Mage,Epic,Spell,4,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/07/unexpected-results-200x286.png
Unidentified Contract,"Destroy a minion.

Gains a bonus effect in your hand.",Rogue,Epic,Spell,6,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/03/Unidentified-Contract-200x284.png
Unidentified Elixir,Give a minion +2/+2. Gains a bonus effect in your hand.,Priest,Common,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/unidentified-elixir-1-200x286.png
Unidentified Maul,Gains a bonus effect in your hand.,Paladin,Rare,Weapon,3,2,,2,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/unidentified-maul-200x286.png
Unidentified Shield,"Gain 5 Armor.

Gains a bonus effect in your hand.",Warrior,Common,Spell,6,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/unidentified-shield-200x286.png
Unite the Murlocs,"Quest:  Summon 10 Murlocs.

 Reward:  Megafin.",Shaman,Legendary,Spell,1,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/unite-the-murlocs-200x286.png
Unleash the Beast,"Twinspell 

Summon a 5/5 Wyvern with  Rush .",Hunter,Rare,Spell,6,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/03/Unleash-the-Beast-1-200x276.png
Unleash the Hounds,"For each enemy minion, summon a 1/1 Hound with Charge.",Hunter,Common,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/unleash-the-hounds-200x286.png
Unlicensed Apothecary,"Whenever you summon a minion, deal 5 damage to your Hero.",Warlock,Epic,Minion,3,5,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/unlicensed-apothecary-200x286.png
Unpowered Mauler,Can only attack if you cast a spell this turn.,Neutral,Rare,Minion,2,2,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/08/Unpowered-Mauler-200x276.png
Unpowered Steambot,Taunt,Neutral,Common,Minion,4,0,9,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/unpowered-steambot-200x286.png
Unseen Saboteur,Battlecry:  Your opponent casts a random spell from their hand  (targets chosen randomly) .,Neutral,Epic,Minion,6,5,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/03/Unseen-Saboteur-200x276.png
Unsleeping Soul,"Silence  a friendly minion, then summon a copy of it.",Priest,Common,Spell,4,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/04/Unsleeping-Soul-200x284.png
Unstable Evolution,Transform a friendly minion into one that costs (1) more. Repeatable this turn.,Shaman,Epic,Spell,1,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/unstable-evolution-1-200x286.png
Unstable Ghoul,Taunt. Deathrattle:  Deal 1 damage to all minions.,Neutral,Common,Minion,2,1,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/07/unstable-ghoul-1-200x286.png
Unstable Portal,Add a random minion to your hand. It costs (3) less.,Mage,Rare,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/unstable-portal-1-200x286.png
Untamed Beastmaster,"Whenever you draw a Beast, give it +2/+2.",Neutral,Epic,Minion,3,3,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/11/untamed-beastmaster-card-art-200x286.png
Unwilling Sacrifice,Choose a friendly minion. Destroy it and a random enemy minion.,Warlock,Rare,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/unwilling-sacrifice-1-200x286.png
Upgrade!,"If you have a weapon, give it +1/+1. Otherwise equip a 1/3 weapon.",Warrior,Rare,Spell,1,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/upgrade-200x286.png
Upgradeable Framebot,,Neutral,Common,Minion,2,1,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/07/upgradeable-framebot-200x286.png
Upgraded Repair Bot,Battlecry: Give a friendly Mech +4 Health.,Priest,Rare,Minion,5,5,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/upgraded-repair-bot1-200x286.png
Ursatron,Deathrattle:  Draw a Mech from your deck.,Hunter,Common,Minion,3,3,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/04/Ursatron-200x280.png
Usher of Souls,"Whenever a friendly minion dies, give your C'Thun +1/+1  (wherever it is).",Warlock,Common,Minion,5,5,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/04/usher-of-souls-200x286.png
Uther of the Ebon Blade,Battlecry:  Equip a 5/3  Lifesteal  weapon.,Paladin,Legendary,Hero,9,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/uther-of-the-ebon-blade-1-200x286.png
Val'anyr,"Deathrattle:  Give a minion in your hand +4/+2. When it dies, reequip this.",Paladin,Legendary,Weapon,6,4,,2,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/valanyr-200x286.png
Valeera the Hollow,Battlecry:  Gain  Stealth  until your next turn.,Rogue,Legendary,Hero,9,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/valeera-the-hollow-1-200x286.png
Validated Doomsayer,"At the start of your turn, set this minion's Attack to 7.",Neutral,Epic,Minion,5,0,7,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/03/validated-doomsayer2-200x286.png
Val'kyr Soulclaimer,"Whenever this minion survives damage, summon a 2/2 Ghoul.",Warrior,Rare,Minion,3,1,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/07/valkyr-soulclaimer-1-200x286.png
Vanish,Return all minions to their owner's hand.,Rogue,Free,Spell,6,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/vanish-200x286.png
Vaporize,"Secret: When a minion attacks your hero, destroy it.",Mage,Rare,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/vaporize-200x286.png
Varian Wrynn,Battlecry:  Draw 3 cards. Put any minions you drew directly into the battlefield.,Warrior,Legendary,Minion,10,7,7,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/08/varian-wrynn-hd-200x286.png
Velen's Chosen,Give a minion +2/+4 and Spell Damage +1.,Priest,Common,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/velens-chosen-1-200x286.png
Vendetta,Deal 4 damage to a minion. Costs (0) if you're holding a card from another class.,Rogue,Rare,Spell,4,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/03/Vendetta-200x276.png
Witchwood Grizzly,"Taunt 

 Battlecry:  Lost 1 Health for each card in your opponent's hand.",Neutral,Rare,Minion,5,3,12,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/03/witchwood-grizzly-200x286.png
Witchwood Imp,"Stealth 

 Deathrattle:  Give a random friendly minion +2 Health.",Warlock,Common,Minion,1,1,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/Witchwood-Imp-200x286.png
Witchwood Piper,Battlecry:  Draw the lowest cost minion in your deck.,Neutral,Rare,Minion,4,3,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/07/witchwood-piper-200x286.png
Wobbling Runts,Deathrattle:  Summon three 2/2 Runts.,Neutral,Common,Minion,6,2,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/11/wobbling-runts-hd-200x286.png
Woecleaver,"After your hero attacks,  Recruit  a minion.",Warrior,Legendary,Weapon,8,3,,3,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/12/woecleaver-1-200x286.png
Wolfrider,Charge,Neutral,Free,Minion,3,3,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/wolfrider-200x286.png
Woodcutter's Axe,Deathrattle:  Give a random friendly minion with  Rush  +2/+1.,Warrior,Common,Weapon,2,2,,2,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/woodcutters-axe-hd-200x286.png
Worgen Abomination,"At the end of your turn, deal 2 damage to all other damaged minions.",Neutral,Epic,Minion,7,6,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/worgen-abomination-hd-200x286.png
Worgen Greaser,,Neutral,Common,Minion,4,6,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/worgen-greaser-1-200x286.png
Worgen Infiltrator,Stealth,Neutral,Common,Minion,1,2,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/worgen-infiltrator-200x286.png
Wrath,Choose One  - Deal 3 damage to a minion; or 1 damage and draw a card.,Druid,Common,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/wrath-200x286.png
Wrathguard,"Whenever this minion takes damage, also deal that amount to your hero.",Warlock,Common,Minion,2,4,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/08/wrathguard-hd-200x286.png
Wrathion,Taunt. Battlecry:  Draw cards until you draw one that isn't a Dragon.,Neutral,Legendary,Minion,6,4,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/wrathion-200x286.png
Wrenchcalibur,"After your hero attacks, shuffle a Bomb into your opponent's deck.",Warrior,Epic,Weapon,4,3,,2,https://www.hearthstonetopdecks.com/wp-content/uploads/2019/03/Wrenchcalibur-200x277.png
Wretched Tiller,"Whenever this minion attacks, deal 2 damage to the enemy hero.",Neutral,Common,Minion,1,1,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/wretched-tiller-200x286.png
Wyrmguard,"Battlecry:  If you're holding a Dragon, gain +1 Attack and Taunt.",Neutral,Common,Minion,7,3,11,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/wyrmguard-200x286.png
Wyrmrest Agent,"Battlecry:  If you're holding a Dragon, gain +1 Attack and  Taunt .",Priest,Rare,Minion,2,1,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/08/wyrmrest-agent-hd-200x286.png
"Xaril, Poisoned Mind",Battlecry and Deathrattle:  Add a random Toxin card to your hand.,Rogue,Legendary,Minion,4,3,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/03/xaril-poisoned-mind-hd-200x286.png
"Yogg-Saron, Hope's End",Battlecry:  Cast a random spell for each spell you've cast this game  (targets chosen randomly).,Neutral,Legendary,Minion,10,7,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/04/yogg-saron-hopes-end-hd-200x286.png
Young Dragonhawk,Windfury,Neutral,Common,Minion,1,1,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/young-dragonhawk1-200x286.png
Young Priestess,"At the end of your turn, give another random friendly minion +1 Health.",Neutral,Rare,Minion,1,2,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/young-priestess-200x286.png
Youthful Brewmaster,Battlecry: Return a friendly minion from the battlefield to your hand.,Neutral,Common,Minion,2,3,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/youthful-brewmaster-200x286.png
